,lts,endtime,dst_name,ttr,dst_addr,src_addr,paris_id,result,msm_id,prb_id,timestamp,from,stored_timestamp,hop_1_rtt_mean,ASN,system,timezone,msk_time
40295,61,1707485910,gov.ru,21.853475,95.173.128.89,10.237.140.138,3,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.456}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.381}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.358}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 2.935}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.486}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.534}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.194}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.881}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.829}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.984}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.861}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.793}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.16}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.251}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.289}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.535}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.518}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.332}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707485838,213.242.63.247,1707486021,0.39833333333333326,12389,system: V3,3.0,2024-02-09 16:40:21
40787,71,1707487711,gov.ru,46.175999,95.173.128.89,10.237.140.138,4,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.463}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.438}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.41}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.607}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.294}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.331}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.017}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.789}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.78}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.244}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.149}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.156}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.571}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.531}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.704}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 26.652}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.889}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.859}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707487638,213.242.63.247,1707488078,0.437,12389,system: V3,3.0,2024-02-09 17:14:38
41279,1,1707489514,gov.ru,24.421757,95.173.128.90,10.237.140.138,5,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.501}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.435}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.368}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.506}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.324}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.308}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.989}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.863}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.68}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.206}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.226}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.024}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.882}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.439}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.55}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 26.069}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.773}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 26.08}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707489442,213.242.63.247,1707489682,0.4346666666666666,12389,system: V3,3.0,2024-02-09 17:41:22
41771,77,1707491323,gov.ru,24.430984,95.173.128.89,10.237.140.138,6,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.45}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.38}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.358}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 2.152}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.344}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.33}]}, {'hop': 3, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.86}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.896}, {'x': '*'}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 21.235}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.842}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.883}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707491235,213.242.63.247,1707491447,0.3960000000000001,12389,system: V3,3.0,2024-02-09 18:10:47
42264,23,1707493109,gov.ru,24.436551,95.173.128.89,10.237.140.138,7,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.458}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.39}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.402}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 43.859}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.439}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.296}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.18}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.732}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.047}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.727}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.839}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.642}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 14.043}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.868}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.912}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707493037,213.242.63.247,1707493233,0.4166666666666667,12389,system: V3,3.0,2024-02-09 18:40:33
42758,36,1707494918,gov.ru,21.565848,95.173.128.90,10.237.140.138,8,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.447}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.382}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.458}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.535}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.267}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 4.908}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.862}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.116}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.7}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.683}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.972}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.525}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.869}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.67}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 22.206}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707494846,213.242.63.247,1707495035,0.429,12389,system: V3,3.0,2024-02-09 19:10:35
43252,58,1707496709,gov.ru,24.57202,95.173.128.90,10.237.140.138,9,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.539}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.475}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.425}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 4.616}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.52}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.526}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.05}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 11.995}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.183}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.913}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.721}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.707}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 21.198}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.968}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 21.064}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707496637,213.242.63.247,1707496896,0.4796666666666667,12389,system: V3,3.0,2024-02-09 19:41:36
43746,27,1707498518,gov.ru,24.68134,95.173.128.90,10.237.140.138,10,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.419}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.378}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.365}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.641}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.341}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.298}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.239}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.842}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.914}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.762}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 21.016}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.892}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 21.021}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.947}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 21.128}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707498445,213.242.63.247,1707498732,0.3873333333333333,12389,system: V3,3.0,2024-02-09 20:12:12
44239,18,1707500329,gov.ru,21.466489,95.173.128.90,10.237.140.138,11,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.423}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.437}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.442}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.531}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.307}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.256}]}, {'hop': 3, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.801}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.572}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.554}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.904}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.838}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 14.744}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707500244,213.242.63.247,1707500489,0.434,12389,system: V3,3.0,2024-02-09 20:41:29
44731,27,1707502106,gov.ru,48.472854,95.173.128.89,10.237.140.138,12,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.482}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.385}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.384}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.581}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.342}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.35}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.035}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.713}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.807}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.731}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.585}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.761}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 14.196}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 14.001}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.999}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707502034,213.242.63.247,1707502229,0.417,12389,system: V3,3.0,2024-02-09 21:10:29
45224,72,1707503915,gov.ru,24.472186,95.173.128.90,10.237.140.138,13,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.466}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.408}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.486}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.518}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.367}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 11.135}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.077}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.766}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.91}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.634}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.454}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.572}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.726}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 41.652}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 39.589}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707503842,213.242.63.247,1707504013,0.4533333333333333,12389,system: V3,3.0,2024-02-09 21:40:13
45716,31,1707505708,gov.ru,24.281689,95.173.128.89,10.237.140.138,14,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.447}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.401}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.433}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.483}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 2.223}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.302}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.122}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.786}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.873}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.769}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 24.147}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 45.304}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.51}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 33.496}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.197}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.693}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.528}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.515}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707505636,213.242.63.247,1707505989,0.42700000000000005,12389,system: V3,3.0,2024-02-09 22:13:09
