,index,fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp,ASN,country_code,is_anchor,system,long,lat,time_lagged
1063,509255,5080,2.6.2,3,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.893591}, {'rtt': 13.320838}, {'rtt': 13.230768}, {'rtt': 13.719336}]",0,4,4,13.230768,13.893591,13.54113325,72481479,12794,1718024016,Ping,178.71.92.85,ping,72481479,1200,1718024176,12389.0,RU,False,system: V3,30.9915,59.8795,1718022827.0
1064,509731,5080,2.6.2,75,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.050141}, {'rtt': 13.517505}, {'rtt': 13.455954}, {'rtt': 13.554548}]",0,4,4,13.455954,14.050141,13.644537,72481479,12794,1718025217,Ping,178.71.92.85,ping,72481479,1200,1718025279,12389.0,RU,False,system: V3,30.9915,59.8795,1718024016.0
1065,510198,5080,2.6.2,7,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.657889}, {'rtt': 13.739039}, {'rtt': 13.462753}, {'rtt': 13.156267}]",0,4,4,13.156267,13.739039,13.503987,72481479,12794,1718026419,Ping,178.71.92.85,ping,72481479,1200,1718026494,12389.0,RU,False,system: V3,30.9915,59.8795,1718025217.0
1066,510665,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.831811}, {'rtt': 13.588444}, {'rtt': 13.548655}, {'rtt': 13.437534}]",0,4,4,13.437534,13.831811,13.601611,72481479,12794,1718027620,Ping,178.71.92.85,ping,72481479,1200,1718027818,12389.0,RU,False,system: V3,30.9915,59.8795,1718026419.0
1067,511138,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.814035}, {'rtt': 13.495084}, {'rtt': 13.456209}, {'rtt': 13.310073}]",0,4,4,13.310073,13.814035,13.51885025,72481479,12794,1718028813,Ping,178.71.92.85,ping,72481479,1200,1718028923,12389.0,RU,False,system: V3,30.9915,59.8795,1718027620.0
1068,511605,5080,2.6.2,17,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.712151}, {'rtt': 13.309759}, {'rtt': 13.340168}, {'rtt': 13.438664}]",0,4,4,13.309759,13.712151,13.4501855,72481479,12794,1718030020,Ping,178.71.92.85,ping,72481479,1200,1718030107,12389.0,RU,False,system: V3,30.9915,59.8795,1718028813.0
1069,512076,5080,2.6.2,23,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 92.564305}, {'rtt': 13.61955}, {'rtt': 13.74893}, {'rtt': 13.545879}]",0,4,4,13.545879,92.564305,33.369666,72481479,12794,1718031220,Ping,178.71.92.85,ping,72481479,1200,1718031421,12389.0,RU,False,system: V3,30.9915,59.8795,1718030020.0
1070,512549,5080,2.6.2,92,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.753291}, {'rtt': 13.494225}, {'rtt': 13.836265}, {'rtt': 13.638959}]",0,4,4,13.494225,13.836265,13.680685,72481479,12794,1718032425,Ping,178.71.92.85,ping,72481479,1200,1718032458,12389.0,RU,False,system: V3,30.9915,59.8795,1718031220.0
1071,513013,5080,2.6.2,122,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.884826}, {'rtt': 12.739691}, {'rtt': 13.414615}, {'rtt': 13.650468}]",0,4,4,12.739691,13.884826,13.4224,72481479,12794,1718033620,Ping,178.71.92.85,ping,72481479,1200,1718033685,12389.0,RU,False,system: V3,30.9915,59.8795,1718032425.0
1072,513484,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.634791}, {'rtt': 19.389774}, {'rtt': 19.484581}, {'rtt': 19.35409}]",0,4,4,19.35409,19.634791,19.465809,72481479,12794,1718034824,Ping,178.71.92.85,ping,72481479,1200,1718034858,12389.0,RU,False,system: V3,30.9915,59.8795,1718033620.0
1073,513958,5080,2.6.2,90,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.558156}, {'rtt': 19.504356}, {'rtt': 19.362515}, {'rtt': 19.562743}]",0,4,4,19.362515,19.562743,19.4969425,72481479,12794,1718036024,Ping,178.71.92.85,ping,72481479,1200,1718036121,12389.0,RU,False,system: V3,30.9915,59.8795,1718034824.0
1074,514426,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.901347}, {'rtt': 13.485338}, {'rtt': 13.56831}, {'rtt': 13.371384}]",0,4,4,13.371384,13.901347,13.58159475,72481479,12794,1718037215,Ping,178.71.92.85,ping,72481479,1200,1718037295,12389.0,RU,False,system: V3,30.9915,59.8795,1718036024.0
1075,514900,5080,2.6.2,6,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.544011}, {'rtt': 19.506486}, {'rtt': 19.283143}, {'rtt': 19.32618}]",0,4,4,19.283143,19.544011,19.414955,72481479,12794,1718038415,Ping,178.71.92.85,ping,72481479,1200,1718038462,12389.0,RU,False,system: V3,30.9915,59.8795,1718037215.0
1076,515373,5080,2.6.2,620,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 20.066533}, {'rtt': 19.483985}, {'rtt': 19.433394}, {'rtt': 19.423885}]",0,4,4,19.423885,20.066533,19.60194925,72481479,12794,1718039613,Ping,5.142.4.118,ping,72481479,1200,1718039718,12389.0,RU,False,system: V3,30.9915,59.8795,1718038415.0
1077,515839,5080,2.6.2,11,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 20.922536}, {'rtt': 19.542195}, {'rtt': 19.666686}, {'rtt': 19.693665}]",0,4,4,19.542195,20.922536,19.9562705,72481479,12794,1718040816,Ping,5.142.4.118,ping,72481479,1200,1718040876,12389.0,RU,False,system: V3,30.9915,59.8795,1718039613.0
1078,516312,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.900028}, {'rtt': 19.646414}, {'rtt': 19.45555}, {'rtt': 19.6078}]",0,4,4,19.45555,19.900028,19.652448,72481479,12794,1718042017,Ping,5.142.4.118,ping,72481479,1200,1718042093,12389.0,RU,False,system: V3,30.9915,59.8795,1718040816.0
1079,516784,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.163177}, {'rtt': 13.463464}, {'rtt': 13.513048}, {'rtt': 13.601059}]",0,4,4,13.463464,14.163177,13.685187,72481479,12794,1718043215,Ping,5.142.4.118,ping,72481479,1200,1718043335,12389.0,RU,False,system: V3,30.9915,59.8795,1718042017.0
1080,517251,5080,2.6.2,1,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.747791}, {'rtt': 13.68896}, {'rtt': 13.489545}, {'rtt': 13.531774}]",0,4,4,13.489545,13.747791,13.6145175,72481479,12794,1718044413,Ping,5.142.4.118,ping,72481479,1200,1718044481,12389.0,RU,False,system: V3,30.9915,59.8795,1718043215.0
1081,517724,5080,2.6.2,17,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.77535}, {'rtt': 19.341601}, {'rtt': 19.334543}, {'rtt': 19.345861}]",0,4,4,19.334543,19.77535,19.44933875,72481479,12794,1718045620,Ping,5.142.4.118,ping,72481479,1200,1718045655,12389.0,RU,False,system: V3,30.9915,59.8795,1718044413.0
1082,518201,5080,2.6.2,93,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 21.026736}, {'rtt': 19.775707}, {'rtt': 19.631727}, {'rtt': 19.17986}]",0,4,4,19.17986,21.026736,19.9035075,72481479,12794,1718046817,Ping,5.142.4.118,ping,72481479,1200,1718046849,12389.0,RU,False,system: V3,30.9915,59.8795,1718045620.0
1083,518667,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.628985}, {'rtt': 19.397486}, {'rtt': 19.36543}, {'rtt': 19.29767}]",0,4,4,19.29767,19.628985,19.42239275,72481479,12794,1718048025,Ping,5.142.4.118,ping,72481479,1200,1718048096,12389.0,RU,False,system: V3,30.9915,59.8795,1718046817.0
1084,519142,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.937158}, {'rtt': 19.289535}, {'rtt': 19.46773}, {'rtt': 19.323045}]",0,4,4,19.289535,19.937158,19.504367,72481479,12794,1718049216,Ping,5.142.4.118,ping,72481479,1200,1718049285,12389.0,RU,False,system: V3,30.9915,59.8795,1718048025.0
1085,519616,5080,2.6.2,87,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 20.192973}, {'rtt': 19.48786}, {'rtt': 19.636802}, {'rtt': 19.464965}]",0,4,4,19.464965,20.192973,19.69565,72481479,12794,1718050421,Ping,5.142.4.118,ping,72481479,1200,1718050461,12389.0,RU,False,system: V3,30.9915,59.8795,1718049216.0
1086,520085,5080,2.6.2,11,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.832723}, {'rtt': 19.308775}, {'rtt': 19.250485}, {'rtt': 19.600227}]",0,4,4,19.250485,19.832723,19.4980525,72481479,12794,1718051614,Ping,5.142.4.118,ping,72481479,1200,1718051727,12389.0,RU,False,system: V3,30.9915,59.8795,1718050421.0
1087,520557,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.78611}, {'rtt': 13.869354}, {'rtt': 13.400708}, {'rtt': 13.481824}]",0,4,4,13.400708,13.869354,13.634499,72481479,12794,1718052819,Ping,5.142.4.118,ping,72481479,1200,1718052862,12389.0,RU,False,system: V3,30.9915,59.8795,1718051614.0
1088,521030,5080,2.6.2,73,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 205.339676}, {'rtt': 437.675437}, {'rtt': 370.000689}, {'rtt': 217.292204}]",0,4,4,205.339676,437.675437,307.5770015,72481479,12794,1718054015,Ping,5.142.4.118,ping,72481479,1200,1718054087,12389.0,RU,False,system: V3,30.9915,59.8795,1718052819.0
1089,521496,5080,2.6.2,18,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.958146}, {'rtt': 13.509035}, {'rtt': 13.504139}, {'rtt': 13.438594}]",0,4,4,13.438594,13.958146,13.6024785,72481479,12794,1718055219,Ping,5.142.4.118,ping,72481479,1200,1718055279,12389.0,RU,False,system: V3,30.9915,59.8795,1718054015.0
1090,521963,5080,2.6.2,7,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.740792}, {'rtt': 13.45004}, {'rtt': 13.499334}, {'rtt': 13.54163}]",0,4,4,13.45004,13.740792,13.557949,72481479,12794,1718056418,Ping,5.142.4.118,ping,72481479,1200,1718056499,12389.0,RU,False,system: V3,30.9915,59.8795,1718055219.0
1091,522436,5080,2.6.2,29,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.820791}, {'rtt': 13.535839}, {'rtt': 13.476419}, {'rtt': 13.48914}]",0,4,4,13.476419,13.820791,13.58054725,72481479,12794,1718057624,Ping,5.142.4.118,ping,72481479,1200,1718057769,12389.0,RU,False,system: V3,30.9915,59.8795,1718056418.0
1092,522898,5080,2.6.2,7,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.796829}, {'rtt': 13.584883}, {'rtt': 13.600373}, {'rtt': 13.585412}]",0,4,4,13.584883,13.796829,13.64187425,72481479,12794,1718058815,Ping,5.142.4.118,ping,72481479,1200,1718058886,12389.0,RU,False,system: V3,30.9915,59.8795,1718057624.0
1093,523372,5080,2.6.2,18,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.031056}, {'rtt': 13.540233}, {'rtt': 13.537318}, {'rtt': 13.706057}]",0,4,4,13.537318,14.031056,13.703666,72481479,12794,1718060013,Ping,5.142.4.118,ping,72481479,1200,1718060141,12389.0,RU,False,system: V3,30.9915,59.8795,1718058815.0
1094,523843,5080,2.6.2,87,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.770179}, {'rtt': 12.727956}, {'rtt': 13.541873}, {'rtt': 13.414583}]",0,4,4,12.727956,13.770179,13.36364775,72481479,12794,1718061219,Ping,5.142.4.118,ping,72481479,1200,1718061324,12389.0,RU,False,system: V3,30.9915,59.8795,1718060013.0
1095,524306,5080,2.6.2,4,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.779326}, {'rtt': 13.572093}, {'rtt': 13.328692}, {'rtt': 13.439897}]",0,4,4,13.328692,13.779326,13.530002,72481479,12794,1718062417,Ping,5.142.4.118,ping,72481479,1200,1718062476,12389.0,RU,False,system: V3,30.9915,59.8795,1718061219.0
1096,524776,5080,2.6.2,4,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.947244}, {'rtt': 13.518033}, {'rtt': 13.491078}, {'rtt': 13.579643}]",0,4,4,13.491078,13.947244,13.6339995,72481479,12794,1718063617,Ping,5.142.4.118,ping,72481479,1200,1718063686,12389.0,RU,False,system: V3,30.9915,59.8795,1718062417.0
1097,525247,5080,2.6.2,17,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.775195}, {'rtt': 13.690073}, {'rtt': 13.848289}, {'rtt': 13.470053}]",0,4,4,13.470053,13.848289,13.6959025,72481479,12794,1718064818,Ping,5.142.4.118,ping,72481479,1200,1718064923,12389.0,RU,False,system: V3,30.9915,59.8795,1718063617.0
1098,525709,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.83289}, {'rtt': 13.791165}, {'rtt': 13.479092}, {'rtt': 13.590657}]",0,4,4,13.479092,13.83289,13.673451,72481479,12794,1718066019,Ping,5.142.4.118,ping,72481479,1200,1718066156,12389.0,RU,False,system: V3,30.9915,59.8795,1718064818.0
1099,526178,5080,2.6.2,25,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.867615}, {'rtt': 13.344377}, {'rtt': 13.596148}, {'rtt': 13.413452}]",0,4,4,13.344377,13.867615,13.555398,72481479,12794,1718067224,Ping,5.142.4.118,ping,72481479,1200,1718067262,12389.0,RU,False,system: V3,30.9915,59.8795,1718066019.0
1100,526650,5080,2.6.2,82,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.85276}, {'rtt': 13.494789}, {'rtt': 13.512338}, {'rtt': 13.527243}]",0,4,4,13.494789,13.85276,13.5967825,72481479,12794,1718068424,Ping,5.142.4.118,ping,72481479,1200,1718068528,12389.0,RU,False,system: V3,30.9915,59.8795,1718067224.0
1101,527113,5080,2.6.2,124,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.999347}, {'rtt': 13.405057}, {'rtt': 13.472797}, {'rtt': 13.412401}]",0,4,4,13.405057,13.999347,13.5724005,72481479,12794,1718069623,Ping,5.142.4.118,ping,72481479,1200,1718069648,12389.0,RU,False,system: V3,30.9915,59.8795,1718068424.0
1102,527580,5080,2.6.2,23,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.050784}, {'rtt': 13.551292}, {'rtt': 13.625377}, {'rtt': 13.568638}]",0,4,4,13.551292,14.050784,13.69902275,72481479,12794,1718070823,Ping,5.142.4.118,ping,72481479,1200,1718070897,12389.0,RU,False,system: V3,30.9915,59.8795,1718069623.0
1103,528051,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.741879}, {'rtt': 13.579802}, {'rtt': 13.535687}, {'rtt': 13.588892}]",0,4,4,13.535687,13.741879,13.611565,72481479,12794,1718072014,Ping,5.142.4.118,ping,72481479,1200,1718072162,12389.0,RU,False,system: V3,30.9915,59.8795,1718070823.0
1104,528510,5080,2.6.2,18,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.686938}, {'rtt': 13.560302}, {'rtt': 13.352907}, {'rtt': 13.648569}]",0,4,4,13.352907,13.686938,13.562179,72481479,12794,1718073214,Ping,5.142.4.118,ping,72481479,1200,1718073294,12389.0,RU,False,system: V3,30.9915,59.8795,1718072014.0
1105,528979,5080,2.6.2,17,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.761163}, {'rtt': 13.464127}, {'rtt': 13.574238}, {'rtt': 13.571942}]",0,4,4,13.464127,13.761163,13.5928675,72481479,12794,1718074420,Ping,5.142.4.118,ping,72481479,1200,1718074536,12389.0,RU,False,system: V3,30.9915,59.8795,1718073214.0
1106,529452,5080,2.6.2,22,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.593393}, {'rtt': 13.577467}, {'rtt': 13.595012}, {'rtt': 13.543367}]",0,4,4,13.543367,13.595012,13.57730975,72481479,12794,1718075619,Ping,5.142.4.118,ping,72481479,1200,1718075714,12389.0,RU,False,system: V3,30.9915,59.8795,1718074420.0
1107,529909,5080,2.6.2,12,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.683407}, {'rtt': 13.430407}, {'rtt': 13.594158}, {'rtt': 13.495913}]",0,4,4,13.430407,13.683407,13.55097125,72481479,12794,1718076818,Ping,5.142.4.118,ping,72481479,1200,1718076892,12389.0,RU,False,system: V3,30.9915,59.8795,1718075619.0
1108,530377,5080,2.6.2,11,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.628168}, {'rtt': 14.179459}, {'rtt': 13.523298}, {'rtt': 13.839478}]",0,4,4,13.523298,14.179459,13.79260075,72481479,12794,1718078024,Ping,5.142.4.118,ping,72481479,1200,1718078049,12389.0,RU,False,system: V3,30.9915,59.8795,1718076818.0
1109,530846,5080,2.6.2,79,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.752638}, {'rtt': 13.563052}, {'rtt': 13.355896}, {'rtt': 13.407513}]",0,4,4,13.355896,13.752638,13.51977475,72481479,12794,1718079216,Ping,5.142.4.118,ping,72481479,1200,1718079263,12389.0,RU,False,system: V3,30.9915,59.8795,1718078024.0
1110,531307,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.773618}, {'rtt': 13.541423}, {'rtt': 13.506601}, {'rtt': 13.488752}]",0,4,4,13.488752,13.773618,13.5775985,72481479,12794,1718080424,Ping,5.142.4.118,ping,72481479,1200,1718080486,12389.0,RU,False,system: V3,30.9915,59.8795,1718079216.0
1111,531777,5080,2.6.2,27,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.183294}, {'rtt': 13.535636}, {'rtt': 13.525619}, {'rtt': 13.668812}]",0,4,4,13.525619,14.183294,13.72834025,72481479,12794,1718081620,Ping,5.142.4.118,ping,72481479,1200,1718081650,12389.0,RU,False,system: V3,30.9915,59.8795,1718080424.0
1112,532251,5080,2.6.2,80,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.896464}, {'rtt': 13.617279}, {'rtt': 13.411501}, {'rtt': 13.755419}]",0,4,4,13.411501,13.896464,13.67016575,72481479,12794,1718082822,Ping,5.142.4.118,ping,72481479,1200,1718082866,12389.0,RU,False,system: V3,30.9915,59.8795,1718081620.0
1113,532715,5080,2.6.2,30,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.868795}, {'rtt': 13.391198}, {'rtt': 13.604795}, {'rtt': 13.343707}]",0,4,4,13.343707,13.868795,13.55212375,72481479,12794,1718084025,Ping,5.142.4.118,ping,72481479,1200,1718084081,12389.0,RU,False,system: V3,30.9915,59.8795,1718082822.0
1114,533183,5080,2.6.2,24,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.724119}, {'rtt': 13.625733}, {'rtt': 13.477663}, {'rtt': 13.811335}]",0,4,4,13.477663,13.811335,13.6597125,72481479,12794,1718085227,Ping,5.142.4.118,ping,72481479,1200,1718085262,12389.0,RU,False,system: V3,30.9915,59.8795,1718084025.0
1115,533656,5080,2.6.2,96,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.540098}, {'rtt': 13.615309}, {'rtt': 13.500983}, {'rtt': 13.362268}]",0,4,4,13.362268,13.615309,13.5046645,72481479,12794,1718086423,Ping,5.142.4.118,ping,72481479,1200,1718086461,12389.0,RU,False,system: V3,30.9915,59.8795,1718085227.0
1116,534121,5080,2.6.2,33,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.026269}, {'rtt': 13.527978}, {'rtt': 13.711024}, {'rtt': 13.746941}]",0,4,4,13.527978,14.026269,13.753053,72481479,12794,1718087627,Ping,5.142.4.118,ping,72481479,1200,1718087682,12389.0,RU,False,system: V3,30.9915,59.8795,1718086423.0
1117,534588,5080,2.6.2,27,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.712029}, {'rtt': 13.673083}, {'rtt': 13.515493}, {'rtt': 13.482309}]",0,4,4,13.482309,13.712029,13.5957285,72481479,12794,1718088825,Ping,5.142.4.118,ping,72481479,1200,1718088947,12389.0,RU,False,system: V3,30.9915,59.8795,1718087627.0
1118,535061,5080,2.6.2,84,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.372898}, {'rtt': 13.465083}, {'rtt': 13.545789}, {'rtt': 13.645584}]",0,4,4,13.465083,14.372898,13.7573385,72481479,12794,1718090017,Ping,5.142.4.118,ping,72481479,1200,1718090072,12389.0,RU,False,system: V3,30.9915,59.8795,1718088825.0
1119,535528,5080,2.6.2,25,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.022541}, {'rtt': 13.676634}, {'rtt': 13.523043}, {'rtt': 13.627023}]",0,4,4,13.523043,14.022541,13.71231025,72481479,12794,1718091226,Ping,5.142.4.118,ping,72481479,1200,1718091279,12389.0,RU,False,system: V3,30.9915,59.8795,1718090017.0
1120,535994,5080,2.6.2,18,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.614763}, {'rtt': 13.682904}, {'rtt': 13.418554}, {'rtt': 13.346787}]",0,4,4,13.346787,14.614763,13.765752,72481479,12794,1718092421,Ping,5.142.4.118,ping,72481479,1200,1718092454,12389.0,RU,False,system: V3,30.9915,59.8795,1718091226.0
1121,536471,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.258996}, {'rtt': 13.651463}, {'rtt': 13.584738}, {'rtt': 13.661409}]",0,4,4,13.584738,14.258996,13.7891515,72481479,12794,1718093613,Ping,5.142.4.118,ping,72481479,1200,1718093757,12389.0,RU,False,system: V3,30.9915,59.8795,1718092421.0
1122,536929,5080,2.6.2,11,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.99241}, {'rtt': 13.816489}, {'rtt': 13.661479}, {'rtt': 13.342017}]",0,4,4,13.342017,13.99241,13.70309875,72481479,12794,1718094823,Ping,5.142.4.118,ping,72481479,1200,1718094886,12389.0,RU,False,system: V3,30.9915,59.8795,1718093613.0
1123,537400,5080,2.6.2,10,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.965265}, {'rtt': 13.623464}, {'rtt': 13.724234}, {'rtt': 13.450058}]",0,4,4,13.450058,13.965265,13.69075525,72481479,12794,1718096016,Ping,5.142.4.118,ping,72481479,1200,1718096067,12389.0,RU,False,system: V3,30.9915,59.8795,1718094823.0
1124,537887,5080,2.6.2,82,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.521102}, {'rtt': 13.490278}, {'rtt': 13.620409}, {'rtt': 13.587353}]",0,4,4,13.490278,14.521102,13.8047855,72481479,12794,1718097212,Ping,5.142.4.118,ping,72481479,1200,1718097257,12389.0,RU,False,system: V3,30.9915,59.8795,1718096016.0
1125,538350,5080,2.6.2,21,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.99031}, {'rtt': 13.441288}, {'rtt': 13.90535}, {'rtt': 13.458532}]",0,4,4,13.441288,13.99031,13.69887,72481479,12794,1718098425,Ping,5.142.4.118,ping,72481479,1200,1718098504,12389.0,RU,False,system: V3,30.9915,59.8795,1718097212.0
1126,538819,5080,2.6.2,30,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.91931}, {'rtt': 13.396492}, {'rtt': 13.697869}, {'rtt': 13.652263}]",0,4,4,13.396492,13.91931,13.6664835,72481479,12794,1718099626,Ping,5.142.4.118,ping,72481479,1200,1718099666,12389.0,RU,False,system: V3,30.9915,59.8795,1718098425.0
1127,539290,5080,2.6.2,78,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.988906}, {'rtt': 13.637024}, {'rtt': 13.682339}, {'rtt': 13.537728}]",0,4,4,13.537728,13.988906,13.71149925,72481479,12794,1718100816,Ping,5.142.4.118,ping,72481479,1200,1718100860,12389.0,RU,False,system: V3,30.9915,59.8795,1718099626.0
1128,539749,5080,2.6.2,11,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.875544}, {'rtt': 13.829065}, {'rtt': 13.421008}, {'rtt': 13.383168}]",0,4,4,13.383168,13.875544,13.62719625,72481479,12794,1718102015,Ping,5.142.4.118,ping,72481479,1200,1718102082,12389.0,RU,False,system: V3,30.9915,59.8795,1718100816.0
1129,540219,5080,2.6.2,8,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.867946}, {'rtt': 13.517628}, {'rtt': 13.755236}, {'rtt': 13.452244}]",0,4,4,13.452244,13.867946,13.6482635,72481479,12794,1718103219,Ping,5.142.4.118,ping,72481479,1200,1718103371,12389.0,RU,False,system: V3,30.9915,59.8795,1718102015.0
1130,540687,5080,2.6.2,90,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.000251}, {'rtt': 13.599125}, {'rtt': 13.495084}, {'rtt': 13.871896}]",0,4,4,13.495084,14.000251,13.741589,72481479,12794,1718104423,Ping,5.142.4.118,ping,72481479,1200,1718104457,12389.0,RU,False,system: V3,30.9915,59.8795,1718103219.0
